index:ID,director,:LABEL
11659850,彼得·维纳,person
10452020,乔恩·阿米尔,person
13040310,加仑·T·楚,person
12797520,亨德尔·布托伊,person
12742660,三木孝浩,person
10556070,彼得·霍顿,person
10094420,丹尼·伯恩,person
10190380,鲁伯特·艾弗雷特,person
12887220,莱因哈德· 克洛泽,person
13318870,苏伦,person
10496780,诺亚·鲍姆巴赫,person
13165850,邓勇星,person
10325870,安德鲁·伯格曼,person
10192420,亚历杭德罗·阿格雷斯蒂,person
11789910,大卫·科尔,person
10497160,克里斯·哥伦布,person
12903100,彼得·洛伊德,person
10452850,詹姆斯·马什,person
14161920,梁鸣,person
13623120,托马斯·凯尔,person
10543870,阿伦·雷乃,person
10230930,加布里埃莱·萨尔瓦托雷斯,person
13206760,卢正雨,person
12804190,陈勋奇,person
13006480,格伦·维斯,person
13178540,易小星,person
13192520,张林子,person
10187080,王小帅,person
10036980,约翰·哈拉斯,person
14514430,本·温斯顿,person
12743300,宁瀛,person
13925230,房秀吟,person
12742970,徐峥,person
13264490,萧力修,person
10506910,杰瑞·扎克斯,person
12811390,罗伯特·康诺利,person
10252870,布莱克·爱德华兹,person
13071890,安德鲁·道格拉斯,person
13240530,张立嘉,person
10326280,约翰·霍华德·戴维斯,person
10193880,约翰内斯·罗伯茨,person
11948370,莱·拉索-扬,person
10484770,克萨韦·施瓦岑贝格尔,person
14191470,大内贵仁,person
13016970,张杨,person
10367400,格里高利·霍布里特,person
12088430,费德·阿尔瓦雷兹,person
13405650,禹民镐,person
11278190,吴君如,person
12995690,曾瑾昌,person
13306140,梁小熊,person
13212430,西娅·夏罗克,person
14123030,维克多·哈布希,person
13452390,加妮克扎·布拉沃,person
13454530,阿莱·阿布鲁,person
10377470,顾长卫,person
10558870,洪金宝,person
13632300,艾瑞克·韦林,person
10368680,琳恩·拉姆塞,person
14552130,斯特法诺·安塞尔米,person
10280330,茂文·勒鲁瓦,person
10453300,让·贝克,person
13157940,苏里,person
12055580,查恩·厄尔马克,person
10098690,依莱姆·克里莫夫,person
10125160,布莱恩·德·帕尔玛,person
10449750,皮埃尔·莫瑞尔,person
13210710,山口祐司,person
13335160,尼古拉斯·彼得森,person
13128700,古宇,person
13543800,刘伟恒,person
14388130,大卫·古尔德,person
13355150,谷垣健治,person
10365370,大卫·S·高耶,person
10542360,克洛德·夏布洛尔,person
10391830,杨贻茜,person
13140230,朱佳梦  ,person
10252460,理查德·林克莱特,person
14543180,沈荣骥,person
10192350,加美·尤伊斯,person
13107390,邓特希,person
13186720,苗月,person
13518320,伊利亚·奈舒勒,person
10096260,贾法·帕纳西,person
10506790,布鲁诺·努坦,person
11037660,安德烈·康查洛夫斯基,person
13427510,甘剑宇,person
11640690,矢口史靖,person
10282680,史蒂芬·布塞,person
13206480,高炳权,person
13051150,朴珍杓,person
13966910,尼基塔·阿格诺夫,person
12745340,曾国祥,person
10463650,芦田丰雄,person
13224520,贺梦凡,person
13665470,邹江,person
10103220,亚历山大·德·拉·巴特里耶,person
12846410,西斯科·盖伊,person
13230860,金洪宣,person
10254310,阿兰·科诺,person
10363420,肯尼思·布拉纳,person
10499470,格里夫·弗斯特,person
10454710,罗斯·卡兹,person
12856480,桑吉·古普塔,person
13832150,金泽洪充,person
13550970,宋晓峰,person
10026680,塞斯·罗根,person
14344030,夏晓明,person
13302770,本·法尔科内,person
13635950,黑柳利充,person
10355790,竹中直人,person
13299790,曹义锡\u200d,person
10055890,大卫·休·琼斯,person
14262280,沙海龙,person
13252060,殷悦,person
10190160,罗伯特·罗德里格兹,person
10414280,吉洛·彭泰科沃,person
13189350,李京美,person
12897650,大卫·雷奇,person
13843270,本·C·卢卡斯,person
14159190,王德庆,person
13080520,克雷格·麦克尼尔,person
13931800,阿里·苏赞德,person
10429030,吴永刚,person
12743220,诹访敦彦,person
12786760,约翰·伯金,person
13534170,亚伦·汗,person
10410210,格斯·范·桑特,person
13265320,乔丹·沃格特-罗伯茨,person
13011900,黄毅瑜,person
13299970,孙立基,person
10325330,西恩·马提亚斯,person
13582010,文在容,person
10412990,乔恩·阿维奈,person
13448660,艾伦·穆尔黑德,person
10001770,吉约姆·卡内,person
10325930,伊日·门泽尔,person
11443960,伊丽莎白·霍尔姆,person
13184770,董玲,person
10253650,安德鲁·麦克拉格伦,person
13147220,韩天,person
10280600,谢尔盖·邦达尔丘克,person
13178640,郭爽,person
12150230,佛罗莱恩·泽勒,person
14578650,傅鸫,person
12848450,布莱恩·吉尔伯特,person
10143270,凯利·阿斯博瑞,person
13395380,赖俊羽,person
13427000,王大庆,person
13449240,高桥涉,person
13937430,托德·维尔德曼,person
13454980,田晓鹏,person
10415440,约翰·吉勒明,person
13094670,克洛德·巴拉斯,person
12759740,鄢钷,person
13333590,海曼·查泰密,person
11620690,弗雷德·沃尔夫,person
13197580,江澄,person
13195610,亨利·霍伯森,person
10318160,托马斯·简,person
10096430,亚历杭德罗·戈麦斯·蒙特维尔德,person
13366470,莱昂·乔森,person
13133060,斯科特·库珀,person
13230090,古泽健,person
10140560,凯文·雷诺兹,person
13770950,李明文,person
13266210,三宅唱,person
14140590,邓志巍,person
12980080,彼得·孙,person
10364210,肯·马里诺,person
13272580,李华彤,person
10237160,山姆·泰勒,person
13624820,阿列克谢·特斯蒂斯林,person
10198960,黄建新,person
12743850,罗泓轸,person
12842840,塞夫,person
10191180,霍华德·霍克斯,person
13632080,刘玉洁,person
12812720,埃里克松·科尔,person
12765460,安德泽·巴特科维卡,person
14126310,渡边政治,person
13165200,冯超,person
12819200,迈克尔·戴维斯,person
11686760,吴天明,person
13155440,萨娜·汉姆利,person
13146220,石井裕也,person
13158870,姜炯哲,person
13163750,冲田修一,person
14392240,李孟桥,person
12864600,乔纳森·汉斯雷,person
13695810,马丁·法里纳,person
10279550,迈克尔·鲍威尔,person
13992340,金承宇,person
13429840,塞德里克·吉门内兹,person
13903480,康大奎,person
13227280,麦大杰,person
10363980,蒂尔·施威格,person
12790200,罗丝·博斯,person
14196290,霍穗强,person
10027740,巴瑞·莱文森,person
14175510,孟卫兵,person
12806890,赵崇基,person
13177930,尹祺,person
13919830,艾伦·斯密特,person
13489280,胡安菲尔·安德烈斯,person
13386060,加布里尔·梅内提,person
10450930,加布里埃莱·穆奇诺,person
12799840,罗宾·坎皮略,person
10513030,诺曼·弗格森,person
10320200,罗伯特·奥特曼,person
13513530,莱利·斯特恩斯,person
10192100,香特尔·阿克曼,person
12792770,埃里克·布雷维格,person
11992960,弗洛里安·大卫·菲茨,person
14325070,花房真,person
13181300,雷献禾,person
12743130,邱礼涛,person
12742450,陈嘉上,person
13319880,彼得·兰德斯曼,person
13654860,莎拉·史密斯,person
10535650,凯瑟琳·毕格罗,person
14519480,徐宥敏,person
14086630,黄志,person
13206490,林君阳,person
13230510,胡耀辉,person
14116700,维卡斯·巴尔,person
13194660,李惠民,person
10425340,张婉婷,person
13610730,杰夫·泽姆巴利斯特,person
12750920,布里兰特·曼多萨,person
10325050,贝特朗·布里叶,person
13491080,吴子云,person
12856600,劳伦斯·哥特曼,person
10275800,理查德·隆克瑞恩,person
12749980,汤姆·霍伯,person
13208480,田沁鑫,person
13088410,陈骏霖,person
10138940,赛尔乔·莱昂内,person
13166070,史蜀君,person
13209620,傅天余,person
12898190,梁普智,person
10366270,格雷格·阿拉基,person
13221750,延尚昊,person
10190540,弗兰克·奥兹,person
14170600,朴晸培,person
10052270,尤瑟夫·夏因,person
12751490,尹志文,person
13860240,陈维亚,person
13861310,石立太一,person
10227910,亚历山大·阿嘉,person
13322110,鲁本·奥斯特伦德,person
12877750,克拉克·约翰森,person
12756040,郭在容,person
13769330,朱利安·内尔,person
10104670,托尼·艾尔斯,person
12900700,凯文·利玛,person
13653970,Papu Curotto,person
10141100,贝尼特·米勒,person
13342580,朱利叶斯·艾弗里,person
12986020,埃里克·斯泰尔斯,person
13140510,五十岚卓哉,person
12424380,李澈河,person
12755010,许宏宇,person
12748560,丁晟,person
13802380,埃里克·巴比尔,person
13329030,陈西禾,person
10147630,李忠志,person
12760150,徐正超,person
10191060,肯·洛奇,person
13166470,林靖杰,person
13014810,林顺礼,person
13011380,比勒·沃道夫,person
13496890,罗安得,person
13136150,新城毅彦,person
13362740,西蒙·斯通,person
13130020,皮埃尔·布特龙,person
13209550,王坪,person
13950410,郭修篆,person
13044850,西恩·埃利斯,person
10141570,奥利弗·希施比格尔,person
10105810,切瓦特·埃加福,person
13366690,安迪·海伊,person
13205440,李海洋,person
13455010,鹤桥康夫,person
13353970,西奥多·梅尔菲,person
10709890,理查德·布鲁克斯,person
12742720,阿牛,person
13440290,加里·多伯曼,person
13619660,野末武志,person
10167270,格恩迪·塔塔科夫斯基,person
14192900,洪承完,person
10231110,马塞尔·卡尔内,person
12913590,约翰·梅布里,person
14149060,拉吉·利,person
13582630,朱利亚·迪库诺,person
12954490,克里斯·雷纳德,person
12742550,冯小刚,person
10165980,莉莉安娜·卡瓦尼,person
10323120,斯科特·弗兰克,person
13176730,亚历山大·科特,person
13147380,米家山,person
10510680,迪特尔·贝尔讷,person
13287690,贾玲,person
10048950,塞缪尔·贝尔,person
13242880,孟奇,person
10670150,谢尔盖·波德罗夫,person
10066920,荒井晴彦,person
10004400,卡里·尤索宁,person
10413560,柯克·琼斯,person
10179860,尼克·卡萨维蒂,person
12748910,王竞,person
12746070,杨凡,person
13240560,裘仲维,person
13243640,宫本幸裕,person
10051980,唐·斯卡尔蒂诺,person
10535780,弗朗索瓦·欧容,person
10151430,钱升玮,person
12916850,克瑞格·麦克林恩,person
12906060,托比·麦克唐纳,person
12734000,蔡康永,person
10280910,米尔科·曼彻夫斯基,person
13841900,中江和仁,person
10003040,马丁·麦克唐纳,person
10227540,彼得·博格丹诺维奇,person
13490360,洪元灿,person
12757420,叶大鹰,person
13314290,安东尼·C·费兰特,person
13212400,小林义则,person
13587000,黄绮琳,person
13529260,白宗烈,person
13463600,罗喜灿,person
12980760,亚珥拔的·索普塞特,person
10363020,乔纳·希尔,person
12887610,安德鲁·耐特,person
12751470,大卫·叶茨,person
12749140,果靖霖,person
11613100,游乃海,person
13129550,武兆堤,person
10094550,鲍勃·福斯,person
12940630,乌贝托·帕索里尼,person
10363640,尼姆罗德·安陶尔,person
13069700,雷米·贝占松,person
12851860,丹尼·高顿,person
10060200,马科斯·伯恩斯坦,person
10328330,彼特·纳斯,person
13159770,程腾,person
10510410,鲍里斯·赫列勃尼科夫,person
10095610,丹·吉尔罗伊,person
13166170,俞白眉,person
10207660,乔伊·巴彻勒,person
10255310,斋藤工,person
10320640,乔纳森·戴米,person
14486680,张伟,person
10499360,让·雷诺阿,person
12740810,小沈阳,person
13435850,本·萨弗迪,person
10939550,雨果·热兰,person
13051660,拉杜·裘德,person
10142150,尼古拉斯·迈耶,person
12773500,荒户源次郎,person
13173750,韩兆,person
14132580,朴世上,person
13760830,泰勒·尼尔森,person
13597640,张大磊,person
13273390,德鲁·皮尔斯,person
10102920,克里斯提诺·波顿,person
10140870,伊万·阿达勒,person
14369680,德鲁·T·皮尔斯,person
10319210,保罗·安德森,person
10697080,大卫·巴特勒,person
13764640,迈克·舒瓦茨,person
10119870,芹川有吾,person
10180910,路易斯·莱特里尔,person
13192280,棚田由纪,person
13162630,西坂瑞城,person
13129590,元永庆太郎,person
10000470,扎克·布拉夫,person
13256510,谢鸣晓,person
13013420,吴子牛,person
10783560,陈坤厚,person
10425950,梁允豪,person
13880730,阎羽茜,person
10293330,费穆,person
14426710,朱凌锋,person
13314310,卢宏轩,person
10325520,托马斯·伯祖查,person
10551750,理查德·贝里,person
10364090,阿方索·卡隆,person
12742340,陈庆嘉,person
10354670,比尔·罗伯茨,person
13173820,王珈,person
12163930,田中光敏,person
10048750,大卫·格里菲斯,person
10407570,凯文·麦克唐纳,person
14591730,洪成恩,person
10144400,米哈依尔·卡拉托佐夫,person
10496880,马克·韦布,person
13900810,李章焄,person
13427020,金东明,person
12824560,严定宪,person
10365330,拉加·高斯内尔,person
10274520,缇·威斯特,person
10361860,塞德里克·萨科,person
10454880,帕特里克·亚力桑德罗,person
12871840,尼克·赫伦,person
13177310,山内重保,person
10152020,保罗·布里兹,person
12770510,罗杰·阿勒斯,person
14163290,格兰特·斯布托尔,person
13170550,巨兴茂,person
10322460,菲尔·奥尔登·罗宾森,person
12816270,保罗·柯瑞,person
10405480,迈克·尼科尔斯,person
13267430,金浩俊,person
10421740,阿希姆·冯·博里斯,person
13544750,安东尼·海明威,person
10009870,罗伯特·哈默,person
13178630,潘安子,person
12707880,Calum Rhys,person
13136500,祖峰,person
10326140,吉姆·沙曼,person
13393710,征长张,person
10497760,法提赫·阿金,person
13080120,程珑,person
10137920,约翰·卡朋特,person
12931480,威廉姆·尼克尔森,person
13488700,三村晴彦,person
10544250,马丁·斯科塞斯,person
10499780,奥利弗·帕克,person
10181870,罗杰·米歇尔,person
10171030,郑丹瑞,person
10115130,文章,person
13042070,庾河,person
13410160,金成勋,person
12904080,乔恩·卢卡斯,person
10095360,马克·沃特斯,person
10408230,乔纳斯·阿克伦德,person
10508310,克莱德·布鲁克曼,person
10552650,马丁·布莱斯特,person
14174800,境宗久,person
13454800,詹妮弗·肯特,person
13311820,肖洋,person
10543880,保罗·托马斯·安德森,person
13344020,御法川修,person
12742990,细田守,person
13140910,雅各布·舒,person
10101100,托马斯·雅恩,person
13342360,陈静,person
12079020,迈克·弗拉纳根,person
10535850,杨德昌,person
10288810,宋海星,person
13021660,伊坦·柯亨,person
10453040,朱里安·杰拉德,person
13086800,索菲·巴尔特,person
13285620,迈克尔·诺尔,person
14443180,凯文·约翰逊,person
13141630,米林宏昌,person
10251460,李连杰,person
13029070,邓肯·塔克,person
10050090,卢克·格林菲德,person
13409900,袁杰,person
12986490,孙周,person
10191240,赖纳·维尔纳·法斯宾德,person
13435180,李豪凌,person
10228110,尼古拉斯·雷,person
13946660,纳·约斯瓦塔纳蒙,person
13374550,古志斌,person
10027040,威廉·夏特纳,person
12749630,詹姆斯·麦克特格,person
10183120,马可·罗科,person
12807880,钟继昌,person
10328080,乔丹·皮尔,person
13706710,苏珊娜·福格尔,person
10368260,曼努埃尔·德·奥利维拉,person
13275290,皮查农·塔玛杰拉,person
13368070,谢涤葵,person
13159510,谷口悟朗,person
13910860,白秋林,person
13789280,金周焕,person
13262290,迈克尔·泰兹,person
13105530,克里斯·艾伯翰斯,person
13450160,卡尔·蒂贝茨,person
10051770,新海诚,person
13195920,张训玮,person
13241180,胡崇曦,person
13168280,陆可,person
13003930,王好为,person
13048110,詹姆斯·瓦特金斯,person
13166520,柯贞年,person
13761280,帕斯卡·塔纳提,person
13077880,菲尔·约翰斯顿,person
10365930,弗里茨·朗,person
13661610,多米尼克·库克,person
12743980,中村义洋,person
13203430,蒂姆·希尔,person
12749170,洛朗·蒂拉尔,person
10012930,亚历山大·雅丁,person
13982380,乔恩·欧布,person
13074900,普安农 ,person
10047670,亚历桑德罗·佐杜洛夫斯基,person
13216180,傅咏,person
13496480,韩俊熙,person
13200580,林伟伦,person
13621530,兼重淳,person
12742520,李晨,person
10054120,维拉·希蒂洛娃,person
13184060,杨文军,person
14202900,李相槿,person
10412480,唐·希格尔,person
13487010,区焯文,person
14550260,钱林林,person
12892630,黎继强,person
14103290,南大中,person
12754040,云翔,person
13238570,赵德胤,person
13204310,冈本浩一,person
10543980,张艺谋,person
13194840,梅尔·扎奇,person
10230200,伊利亚·苏雷曼,person
13376020,马特·贝蒂内利-奥尔平,person
10339660,佐藤顺一,person
13570240,尼古拉斯·麦卡锡,person
13184950,宋业明,person
12827890,克里斯丁·杜瓦,person
10094990,阿彼察邦·韦拉斯哈古,person
10369780,黎明,person
13143810,前田真宏,person
10145550,罗兰德·苏索·里希特,person
13266500,花明,person
12812000,罗娜·库克,person
13224760,黄泰来,person
13130070,陈德森,person
10098270,萨米埃尔·本谢特里,person
14062700,林镇秀,person
13644390,宮元宏彰,person
13272130,沈耀庭,person
13440610,李坚,person
10370790,埃默里克·普雷斯伯格,person
13182650,李歇浦,person
10324220,巴塔萨·科马库,person
13186680,李俊,person
13063180,葛兰迪·伊文,person
10535700,许鞍华,person
10106080,西德尼·波拉克,person
13249670,丹·克劳斯,person
13195360,孙仲,person
12928370,丹尼尔·麦里克,person
13507600,周格泰,person
12742650,宁浩,person
13991940,白雪,person
12755030,水岛精二,person
10512490,雨宫庆太,person
13427010,杨智麟,person
10323100,克里斯托弗·兰登,person
10027320,布莱特·拉特纳,person
12975810,詹姆斯·西尼奥雷利,person
13774140,松木创,person
10053190,陆川,person
10249490,特伟,person
14505340,维多利亚·范纳西蒂娜,person
13412140,忻钰坤,person
13279040,本杰明·雷内,person
13270560,托尔·弗罗伊登塔尔,person
10560460,乔治·米勒,person
13057870,平松惠美子,person
13358340,高雄统子,person
13207630,文伟鸿,person
10071110,约瑟夫·L·曼凯维奇,person
10252210,韦斯·克雷文,person
13610740,迈克尔·泽姆巴利斯特,person
12510340,约翰·波利昆,person
12110870,杰森·雷西格,person
13187090,刘鸿泉,person
13506520,皮耶特罗·马切罗,person
13131520,李·施特恩塔尔,person
12750210,西恩·安德斯,person
10106310,乔尔·埃哲顿,person
10322750,维克多·弗莱明,person
14071480,李聪贤,person
13511850,马克·拉索,person
12751210,邹凯光,person
10322910,斯科特·摩西尔,person
10326920,克洛德·索泰,person
13165590,尹济均,person
13074150,李海暎,person
10506940,深作健太,person
13228690,罗惠德,person
12768700,刘国昌,person
13298550,原雅轩,person
12754120,朱延平,person
10273350,尼古拉斯·温丁·雷弗恩,person
12811850,巴里·库克,person
13106360,唐·霍尔,person
10196760,熊井启,person
10147470,乔恩·克劳兹,person
12851090,夏钢,person
12742820,安迪·菲克曼,person
10368380,阿格涅丝卡·霍兰,person
10330960,神山健治,person
10097030,让-弗朗索瓦·雷切,person
10629190,奉俊昊,person
10007990,让-巴普蒂斯特·安德烈,person
12787720,Jim Blashfield,person
12893080,林爱华,person
13175850,J·C·尚多尔,person
13840780,卡罗琳·拉布里奇,person
12979650,布莱恩·斯莫兹,person
13214880,冯志强,person
10232040,安娜贝尔·杨科尔,person
13201320,克里斯·艾迪生,person
13738830,本·扬,person
14015330,金宝拉,person
12941360,帕维乌·帕夫利科夫斯基,person
12783240,史蒂夫·班德莱克,person
13180430,林楠,person
12906550,道格拉斯·麦金农,person
13172650,金泰均,person
10323250,安杰伊·瓦伊达,person
13249500,李阳,person
10364370,亚当·尚克曼,person
10479980,埃米尔·库斯图里卡,person
10169790,张坚庭,person
10071440,卡尔·西奥多·德莱叶,person
12945480,虞戡平,person
14273690,卡洛斯·马丁内斯·洛佩斯,person
10544300,伍迪·艾伦,person
13656310,刘国楠,person
13449380,戴思睿·阿卡万,person
13380020,约翰·麦卡伦,person
13579290,常晓阳,person
12759310,青木荣,person
13156490,昆汀·杜皮约,person
10542940,罗伯特·Z·伦纳德,person
13051250,王君正,person
10457030,弗拉基米尔·博尔特科,person
10311610,卡米尔·狄拉玛,person
10453480,埃米利·阿朵里诺,person
13358380,王丹,person
13291420,乔彧,person
13150990,柯受良,person
13923470,森垣侑大,person
13237530,陈兵,person
10178430,韦家辉,person
10406730,理查德·柯蒂斯,person
13934240,马小刚,person
13165620,邢潇,person
13075220,尼提瓦·塔拉吞,person
13577090,费格尔·雷利,person
10254180,成濑巳喜男,person
12867250,何蔚庭,person
10503090,布鲁斯·A·埃文斯,person
13163500,宁海强,person
10027160,埃德加·赖特,person
13162530,西谷弘,person
10414660,玛嘉·莎塔琵,person
10418830,坂口博信,person
13183340,陈国星,person
13128640,李芸婵,person
13788920,李智媛,person
12994950,皮特·特拉维斯,person
13274810,竹卿,person
13185030,吴琦,person
13784640,诺拉·托梅,person
13345420,徐宏辉,person
10369190,约翰·古拉格,person
12934780,林·奥汀,person
10149980,梅丽娜·马苏卡斯,person
12870400,胡安,person
10147160,庄文强,person
13008290,约翰·怀特塞尔,person
10938430,侯孝贤,person
12817750,罗德·丹尼尔,person
12993210,杜国威,person
10778270,罗伯·鲍曼,person
10454110,弗兰克·皮尔森,person
12805710,陈佩斯,person
10321820,阿德里安·莱恩,person
13797320,胡一泊,person
12960050,达雷尔·鲁尼,person
13136260,钟澍佳,person
13175820,加里·麦肯德莱,person
10329560,格雷姆·哈珀,person
10278470,迈克·乔吉,person
12984090,罗伯特·斯蒂芬哈根,person
13818830,闫乐阳,person
10405540,哈罗德·雷米斯,person
10148120,宋一坤,person
10918410,汉斯·海因里希,person
13700920,钱泠泠,person
10545070,乔治·卢卡斯,person
13201400,李圭满,person
13076140,崔东勋,person
10368900,加里·弗莱德,person
10183220,特伦斯·杨,person
10500330,马蒂·诺克森,person
12786530,麦克·宾德尔 ,person
13308050,左颂升,person
13174790,蒋钦民,person
10499290,罗伯特·怀斯,person
10055350,斯蒂夫·博克斯,person
13519710,权五光,person
10050640,岩井俊二,person
13005610,彼得·韦柏,person
10307340,刘冰鉴,person
13363490,福泽克雄,person
13699340,曹国莉,person
12742630,娄烨,person
13785360,浦家祥,person
14230470,加尔德·加兹特鲁·乌鲁蒂亚,person
12880680,米莎·坎普,person
14204300,贾斯汀·科普兰,person
10597480,庵野秀明,person
14589960,季海涛,person
13438810,白云学,person
10193110,威廉·A·塞特尔,person
10139480,约翰·辛格顿,person
12827650,迈克尔·度德威特,person
12938760,宾·纳伦,person
10005990,唐·迈克尔·保罗,person
13210310,毕鲍·鲍格朗,person
12742730,盖瑞·温尼克,person
11237230,本乡满,person
10003050,涅尔斯·阿登·欧普勒夫,person
10217800,白沉,person
12845700,亚历克斯·加兰,person
13671300,毕志飞,person
13539210,吉图·乔瑟夫,person
10456890,妮娜·佩利,person
13014890,丁荫楠,person
10029330,迪克·麦斯,person
12179440,李玉,person
13292060,王子鸣,person
12907290,莎伦·马奎尔,person
10066930,铃木卓尔,person
13572060,金光泰,person
12801190,妮琪·卡罗,person
13223480,申太罗,person
13327230,韦斯·鲍尔,person
13318690,李华军,person
13066470,金容华,person
14161490,安东尼·劳克斯,person
13196230,凯文·布瑞,person
13787420,阿里·阿巴斯·札法,person
10192710,河濑直美,person
10196860,谢尔盖·格拉西莫夫,person
10190430,文森特·佩雷斯,person
14414920,思明,person
10497840,迈克尔·帕特里克·金,person
11610120,拉娜·沃卓斯基,person
13282740,安东·梅格尔季切夫,person
13440380,徐昂,person
10498270,托尼·吉尔罗伊,person
10275990,大卫·安斯鲍夫,person
10426470,矢崎仁司,person
12866850,广木隆一,person
14316170,于地纮仁,person
10017450,山贺博之,person
13886970,李钟奭,person
13163380,迈克·卡希尔,person
13267890,杰克·施莱尔,person
10098090,斯科特·维普,person
13834020,田口智久,person
13073840,菲利普·马丁,person
13379780,泽维尔·勒格朗,person
13199690,加里·哈勒沃尔森,person
13162800,岑范,person
10189830,朱塞佩·托纳多雷,person
10344840,马克·布鲁蒙德,person
10285850,斯特凡·科曼达雷夫,person
12765290,玛丽·兰伯特,person
13199950,洼冈俊之,person
10254320,托多尔·查卡诺威,person
14067920,阿德什·普拉萨德,person
13858550,金承仁,person
10455330,热拉尔·克瓦兹克,person
13180750,陈力,person
14087870,戴维·P·史密斯,person
10038070,王钟,person
13329550,彭家煌,person
10055030,西罗·格拉,person
10005060,安诺斯·托马斯·延森,person
13963430,杰克·卡斯托雷纳,person
13140520,小岛正幸,person
12760970,洛芙琳·坦丹,person
13050360,彼得·福特,person
13370220,王伟廷,person
13958210,简学彬,person
13133190,罗伯特·路克蒂克,person
10333810,佩波·丹科瓦特,person
13606470,山本大辅,person
12751140,江平,person
10499570,罗伯特·马利根,person
13222460,黄伟明,person
10502060,普拉奇亚·平克尧,person
13369050,刘富源,person
13138960,艾里克·拉缇戈,person
10162810,谢铁骊,person
12849590,理查德·格雷泽,person
12764240,嘉里·瑞德斯托姆,person
14011710,黄家康,person
14113830,许承杰,person
10365610,马克·福斯特,person
12866770,拉吉库马尔·希拉尼,person
10451220,斯蒂芬·加汉,person
13852690,崔国熙,person
13235610,陈翊恒,person
12746560,尚敬,person
13787730,韩博文,person
13452460,尼拉杰·加万,person
13143510,M·L·蓬德菲尼普·杜瓦库,person
10415850,弗朗克·迪博斯克,person
12933960,帕特·奥康纳,person
13217620,藤田阳一,person
13283530,王钧,person
10279970,维莱莉·法瑞斯,person
10070350,约翰·福特,person
13597040,乔·林奇,person
11638880,麦克·怀特,person
13266200,市井昌秀,person
10512850,盐田明彦,person
10453100,约瑟夫·鲁本,person
10544330,乔治·克鲁尼,person
13061620,热罗姆·萨尔,person
13145600,九把刀,person
13544150,文森特·凯斯特鲁特,person
10319310,阿米尔·汗,person
12742430,泰迪·罗宾,person
13195770,木村真二,person
13396500,韦恩·索恩利,person
12744660,格雷格·莫托拉,person
10495860,布莱恩·辛格,person
12805640,陈大明,person
12871240,许诚毅,person
13158950,朱少宇,person
10008630,雅各布·詹特利,person
12746670,王全安,person
10050410,弗兰克·克拉斯,person
13368630,尼古拉斯·亚雷茨基,person
10152680,盖坦··布里兹,person
13030800,迈克尔·巴塞特,person
10272570,贾森·雷特曼,person
13501690,布雷特·海利,person
13234660,木村尚,person
13194390,白石晃士,person
11069790,刘伟强,person
10141770,亚当·艾略特,person
13143600,大根仁,person
12759970,李胤基,person
12804690,常光希,person
13217340,石田祐康,person
14427170,大桥明代,person
13555660,拉尔斯·格梅琳,person
10559530,保罗·范霍文,person
11608420,诺曼·莱特,person
12984890,查尔斯·斯通三世,person
10408490,朱浩伟,person
10167520,吉奥夫·米德,person
13497630,杜潇傲,person
10323560,杰瑞·扎克,person
13700260,刘建华,person
10027830,大卫·里恩,person
13201450,纳瓦彭·坦荣瓜塔纳利,person
13201940,今泉力哉,person
13454100,黄华麒,person
14248200,贾斯汀·戴克,person
10109130,桥口亮辅,person
13219270,萧荣,person
12743420,荻上直子,person
11036670,李沧东,person
10322830,克里斯多夫·甘斯,person
13679880,罗杰·梅因伍德,person
12865770,史蒂夫·希克纳,person
13167940,刘江,person
10142640,斯科特·斯皮格尔,person
13262820,多洛塔·科别拉,person
13322690,爱德华·阿巴洛夫,person
10422930,北久保弘之,person
10027280,迈克尔·温特伯顿,person
13649240,殷博,person
13263580,吴勉勤,person
13781700,伊达勇登,person
13174620,余明生,person
13157570,乔舒亚·迈克尔·斯坦,person
13752990,都筑淳一,person
13946920,梅尔基奥尔·祖耶,person
10312410,金基德,person
10226010,大卫·杜楚尼,person
14530780,路红莉,person
10229990,清水崇,person
10239240,谢飞,person
10227390,大卫·O·拉塞尔,person
10450920,罗勒·莎菲,person
10370250,克里斯·纳汉,person
10051680,海科特·巴班克,person
10370350,安德列·塞库拉,person
10141810,乔治·P·科斯马图斯,person
10482730,沟口健二,person
13253560,井上梅次,person
13534180,马里奥·米西恩,person
13527460,科林·哈迪,person
14472720,井上龙太,person
10452420,史蒂文·利斯伯吉尔,person
10183020,迪恩·德布洛斯,person
10782700,张毅,person
10334020,阿兰·葛斯彭纳,person
13014870,叶锦鸿,person
13795320,阿德瓦·香登,person
13049380,西尔维恩·怀特,person
13245720,郭维,person
13354040,王韦程,person
10535540,今敏,person
10412860,阿瑟·希勒,person
10167140,约翰·斯特奇斯,person
12744360,田崎龙太,person
10518210,艾列尔·维诺格拉德,person
13326860,源孝志,person
13268870,丹妮亚·帕斯奎尼,person
13407610,查慕春,person
13915560,卢卡斯·德霍特,person
13162560,谭华,person
12772540,马克∙安德鲁斯,person
10280780,Michelle Johnston,person
10452710,让-皮埃尔·达内,person
12242040,亚当·兰道,person
13498090,卓建荣,person
10544040,丹尼·博伊尔,person
13426220,八锹新之介,person
12825360,萝拉·多尔伦,person
13871300,赤城博昭,person
13186240,华原,person
11569680,乔治·史蒂文斯,person
13157330,林育贤,person
11520340,贝拉·塔尔,person
13284590,赵善恒,person
13044620,达维德·厄洛芬,person
13274650,王宁,person
